t,rpm_ref,rpm,theta_e,va,vb,vc,duty_a,duty_b,duty_c,ia,ib,ic,ialpha,ibeta,id_ref,id_true,iq_ref,iq_true,Te
0.11433900,14000.00000000,10296.94653374,4.11928657,243.75735474,-221.29530334,-22.46205139,0.98442984,0.01557013,0.42980608,20.71798525,-16.28549080,-4.43249445,20.71798525,-6.84333064,-6.90314913,-5.90547083,20.66630173,21.00455906,8.06215309
0.11435900,14000.00000000,10304.35257263,4.22715668,266.01208496,-172.63435364,-93.37773132,0.95692337,0.04307663,0.20819461,21.28006808,-14.58711022,-6.69295787,21.28006808,-4.55769099,-6.90314913,-5.89373721,20.66630173,20.94940826,8.04092933
0.11437900,14000.00000000,10311.71782348,4.33510411,266.01208496,-172.63435364,-93.37773132,0.95692337,0.04307663,0.20819461,21.73463591,-12.57193820,-9.16269771,21.73463591,-1.96832592,-6.90314913,-6.17709881,20.66630173,20.93112886,8.03524770
0.11439900,14000.00000000,10319.11810577,4.44312880,266.01208496,-172.63435364,-93.37773132,0.95692337,0.04307663,0.20819461,21.76564352,-11.27432459,-10.49131893,21.76564352,-0.45206853,-6.90314913,-5.35428090,20.66630173,21.10164164,8.09679920
0.11441900,14000.00000000,10326.49982143,4.55123100,269.04553223,-111.17936707,-157.86616516,0.94469965,0.15256450,0.05530033,21.62394913,-8.44008845,-13.18386068,21.62394913,2.73881818,-6.90314913,-6.17313580,20.66630173,20.90427457,8.02491998
0.11443900,14000.00000000,10333.87508966,4.65941036,269.04553223,-111.17936707,-157.86616516,0.94469965,0.15256450,0.05530033,21.29220817,-6.50025080,-14.79195737,21.29220817,4.78721902,-6.90314913,-5.90800648,20.66630173,21.00883277,8.06380545
0.11445900,14000.00000000,10341.28195519,4.76766720,252.48574829,-41.30382538,-211.18191528,0.98298717,0.37092555,0.01701286,20.59499407,-4.19598069,-16.39901338,20.59499407,7.04542421,-6.90314913,-5.89678770,20.66630173,20.95279642,8.04224417
0.11447900,14000.00000000,10348.64758192,4.87600135,252.48574829,-41.30382538,-211.18191528,0.98298717,0.37092555,0.01701286,19.64755567,-1.58815831,-18.05939735,19.64755567,9.50967429,-6.90314913,-6.18241517,20.66630173,20.93413699,8.03642754
0.11449900,14000.00000000,10356.04841680,4.98441278,252.48574829,-41.30382538,-211.18191528,0.98298717,0.37092555,0.01701286,18.89098140,-0.06833502,-18.82264638,18.89098140,10.82780671,-6.90314913,-5.35400400,20.66630173,21.10557314,8.09830642
0.11451900,14000.00000000,10363.38310210,5.09290152,206.59591675,45.69734192,-252.29325867,0.97800958,0.64280421,0.02199045,16.71348294,3.65852605,-20.37200900,16.71348294,13.87403588,-8.41240215,-6.67435986,19.70219040,20.67080802,7.93762591
0.11453900,14000.00000000,10370.64721433,5.20146655,206.59591675,45.69734192,-252.29325867,0.97800958,0.64280421,0.02199045,14.96074453,6.23201875,-21.19276328,14.96074453,15.83370528,-8.41240215,-6.94873185,19.70219040,20.64570720,7.92926168
0.11455900,14000.00000000,10377.91024541,5.31010771,158.64941406,103.56748962,-262.21691895,0.93840241,0.82364845,0.06159756,12.84850434,8.75033333,-21.59883767,12.84850434,17.52210205,-8.41240215,-7.25354633,19.70219040,20.48155731,7.86762240
0.11457900,14000.00000000,10385.07784724,5.41882440,158.64941406,103.56748962,-262.21691895,0.93840241,0.82364845,0.06159756,10.48117379,11.21416703,-21.69534082,10.48117379,19.00031321,-8.41240215,-7.64956259,19.70219040,20.30642998,7.80215976
0.11459900,14000.00000000,10392.22817589,5.52761598,158.64941406,103.56748962,-262.21691895,0.93840241,0.82364845,0.06159756,8.87372942,12.52925983,-21.40298925,8.87372942,19.59079314,-8.41240215,-6.97444778,19.70219040,20.34451592,7.81370284
0.11461900,14000.00000000,10399.32483143,5.63648223,100.26711273,162.55821228,-262.82531738,0.81333470,0.94310784,0.05689213,5.88732965,14.99466320,-20.88199285,5.88732965,20.71339703,-8.41240215,-7.78250427,19.70219040,20.07829908,7.71510763
0.11463900,14000.00000000,10406.38883186,5.74542254,100.26711273,162.55821228,-262.82531738,0.81333470,0.94310784,0.05689213,3.83548640,16.37873544,-20.21422184,3.83548640,21.12695374,-8.41240215,-7.52742635,19.70219040,20.10962413,7.72599017
0.11465900,14000.00000000,10413.46031997,5.85443691,31.72431946,213.55108643,-245.27539062,0.59913850,0.97794425,0.02205575,1.48077579,17.72562886,-19.20640465,1.48077579,21.32271949,-8.41240215,-7.51780814,19.70219040,20.00833886,7.68703371
0.11467900,14000.00000000,10420.48120741,5.96352502,31.72431946,213.55108643,-245.27539062,0.59913850,0.97794425,0.02205575,-1.11850601,19.09494078,-17.97643477,-1.11850601,21.40316865,-8.41240215,-7.78766391,19.70219040,19.96744788,7.67253611
0.11469900,14000.00000000,10427.52742768,6.07268674,31.72431946,213.55108643,-245.27539062,0.59913850,0.97794425,0.02205575,-2.59936466,19.58729746,-16.98793280,-2.59936466,21.11671904,-8.41240215,-6.95427385,19.70219040,20.10747609,7.72257186
0.11471900,14000.00000000,10434.54948510,6.18192222,-40.89426804,249.65699768,-208.76274109,0.37220544,0.97752059,0.02247944,-5.71354675,20.69048465,-14.97693790,-5.71354675,20.59259601,-8.41240215,-7.76598569,19.70219040,19.90952267,7.65018112
0.11473900,14000.00000000,10441.56363602,0.00804579,-40.89426804,249.65699768,-208.76274109,0.37220544,0.97752059,0.02247944,-7.65236629,21.10004362,-13.44767733,-7.65236629,19.94613599,-8.41240215,-7.49163787,19.70219040,20.00705908,7.68642422
0.11475900,14000.00000000,10448.60641334,0.11742834,-111.17835999,267.21002197,-156.03164673,0.15256760,0.94087672,0.05912325,-9.76070534,21.27743409,-11.51672875,-9.76070534,18.93371874,-8.41240215,-7.47523649,19.70219040,19.94687729,7.66322963
0.11477900,14000.00000000,10455.60842435,0.22688439,-111.17835999,267.21002197,-156.03164673,0.15256760,0.94087672,0.05912325,-12.04222665,21.32744201,-9.28521537,-12.04222665,17.67422598,-8.41240215,-7.75791701,19.70219040,19.93008305,7.65804520
0.11479900,14000.00000000,10462.64514765,0.33641391,-111.17835999,267.21002197,-156.03164673,0.15256760,0.94087672,0.05912325,-13.16950379,21.03376677,-7.86426298,-13.16950379,16.68428525,-8.41240215,-6.92372913,19.70219040,20.09634741,7.71815961
0.11481900,14000.00000000,10469.66288182,0.44601711,-173.49916077,264.73278809,-91.23363495,0.04350841,0.95649159,0.21489489,-15.57686135,20.44285513,-4.86599378,-15.57686135,14.61207073,-8.41240215,-7.74972161,19.70219040,19.90208621,7.64725085
0.11483900,14000.00000000,10476.67490995,0.55569368,-173.49916077,264.73278809,-91.23363495,0.04350841,0.95649159,0.21489489,-16.90957465,19.75673195,-2.84715730,-16.90957465,13.05036154,-8.41240215,-7.48077761,19.70219040,20.00708918,7.68638689
0.11485900,14000.00000000,10483.71804703,0.66544392,-223.08235168,242.35324097,-19.27089691,0.01517123,0.98482877,0.43977845,-18.19272553,18.69380820,-0.50108267,-18.19272553,11.08217541,-8.41240215,-7.46894810,19.70219040,19.95005484,7.66442216
0.11487900,14000.00000000,10490.72050452,0.77526766,-223.08235168,242.35324097,-19.27089691,0.01517123,0.98482877,0.43977845,-19.49212859,17.37408639,2.11804219,-19.49212859,8.80808123,-8.41240215,-7.75709550,19.70219040,19.93371117,7.65943561
0.11489900,14000.00000000,10497.75827128,0.88516487,-223.08235168,242.35324097,-19.27089691,0.01517123,0.98482877,0.43977845,-19.94138961,16.35444499,3.58694462,-19.94138961,7.37131977,-8.41240215,-6.92058370,19.70219040,20.10226097,7.72041653
0.11491900,14000.00000000,10504.77696863,0.99513578,-256.12481689,201.64459229,54.48021698,0.02315685,0.97684312,0.67025065,-20.91847023,14.21173085,6.70673938,-20.91847023,4.33300885,-8.41240215,-7.75311467,19.70219040,19.90594322,7.64874807
