t,rpm_ref,rpm,theta_e,va,vb,vc,duty_a,duty_b,duty_c,ia,ib,ic,ialpha,ibeta,id_ref,id_true,iq_ref,iq_true,Te
0.11791900,14000.00000000,11399.23249385,5.66842259,102.99061584,161.96191406,-264.95251465,0.82184565,0.94470251,0.05529746,-3.60286460,19.68623280,-16.08336820,-3.60286460,20.65158876,-14.97615719,-14.85432468,14.85937023,14.79249100,5.70756750
0.11793900,14000.00000000,11404.37520265,5.78782331,102.99061584,161.96191406,-264.95251465,0.82184565,0.94470251,0.05529746,-5.72854895,20.21131541,-14.48276646,-5.72854895,20.03063751,-14.97615719,-14.56152521,14.85937023,14.89982200,5.74799873
0.11795900,14000.00000000,11409.54514848,5.90727811,25.93789673,217.53456116,-243.47245789,0.58105594,0.98021567,0.01978436,-8.08944559,20.61873567,-12.52929008,-8.08944559,19.13802159,-14.97615719,-14.55048381,14.85937023,14.83193923,5.72177432
0.11797900,14000.00000000,11414.67658658,6.02678680,25.93789673,217.53456116,-243.47245789,0.58105594,0.98021567,0.01978436,-10.61737759,20.99515596,-10.37777838,-10.61737759,18.11317209,-14.97615719,-14.86376336,14.85937023,14.82849448,5.72149065
0.11799900,14000.00000000,11419.84363950,6.14634938,25.93789673,217.53456116,-243.47245789,0.58105594,0.98021567,0.01978436,-11.78049596,20.38875220,-8.60825624,-11.78049596,16.74143063,-14.97615719,-13.95406549,14.85937023,14.97797186,5.77609993
0.11801900,14000.00000000,11424.95455752,6.26596591,-60.96611023,253.71530151,-192.74917603,0.30948091,0.96506715,0.03493282,-14.88185858,20.33049311,-5.44863454,-14.88185858,14.88358629,-15.79924011,-15.13592610,14.18723774,14.62513579,5.64392145
0.11803900,14000.00000000,11430.01423016,0.10245026,-60.96611023,253.71530151,-192.74917603,0.30948091,0.96506715,0.03493282,-16.57179540,19.54571470,-2.97391930,-16.57179540,13.00171675,-15.79924011,-15.15520188,14.18723774,14.62835935,5.64522888
0.11805900,14000.00000000,11435.07263436,0.22217296,-127.46611023,262.69741821,-135.23129272,0.10166839,0.91450906,0.08549091,-18.13783349,18.37535898,-0.23752549,-18.13783349,10.74615386,-15.79924011,-15.32411091,14.18723774,14.47868956,5.58802008
0.11807900,14000.00000000,11440.05501044,0.34194819,-127.46611023,262.69741821,-135.23129272,0.10166839,0.91450906,0.08549091,-19.60395899,16.96763265,2.63632634,-19.60395899,8.27418355,-15.79924011,-15.69442708,14.18723774,14.36879537,5.54680387
0.11809900,14000.00000000,11445.03620633,0.46177554,-127.46611023,262.69741821,-135.23129272,0.10166839,0.91450906,0.08549091,-19.74239827,15.31520581,4.42719246,-19.74239827,6.28619744,-15.79924011,-14.87389332,14.18723774,14.42379510,5.56537256
0.11811900,14000.00000000,11449.97169202,0.58165488,-188.56683350,253.99298096,-65.42614746,0.03900018,0.96099985,0.29554328,-20.97060495,13.26003885,7.71056610,-20.97060495,3.20398959,-15.79924011,-15.76178959,14.18723774,14.19851436,5.48128528
0.11813900,14000.00000000,11454.88776415,0.70158571,-188.56683350,253.99298096,-65.42614746,0.03900018,0.96099985,0.29554328,-21.01698202,11.29142494,9.72555708,-21.01698202,0.90405423,-15.79924011,-15.46968109,14.18723774,14.25551873,5.50235468
0.11815900,14000.00000000,11459.81414338,0.82156814,-235.31684875,222.91758728,12.39926147,0.02267247,0.97732753,0.53874767,-20.89293333,8.99589917,11.89703417,-20.89293333,-1.67497107,-15.79924011,-15.45606859,14.18723774,14.15733503,5.46441431
0.11817900,14000.00000000,11464.69644357,0.94160188,-235.31684875,222.91758728,12.39926147,0.02267247,0.97732753,0.53874767,-20.70476382,6.52707599,14.17768784,-20.70476382,-4.41708281,-15.79924011,-15.75584170,14.18723774,14.14041435,5.45883706
0.11819900,14000.00000000,11469.60754991,1.06168687,-235.31684875,222.91758728,12.39926147,0.02267247,0.97732753,0.53874767,-19.69046299,4.64520578,15.04525721,-19.69046299,-6.00447250,-15.79924011,-14.84010719,14.18723774,14.26671796,5.50465643
0.11821900,14000.00000000,11474.49347043,1.18182323,-261.41253662,171.11715698,90.29537201,0.04944822,0.95055175,0.78217304,-19.00325086,1.51809330,17.48515756,-19.00325086,-9.21858885,-15.79924011,-15.73671378,14.18723774,14.08764576,5.43840538
0.11823900,14000.00000000,11479.37698417,1.30201066,-261.41253662,171.11715698,90.29537201,0.04944822,0.95055175,0.78217304,-17.77990193,-0.73471467,18.51461660,-17.77990193,-11.11360659,-15.79924011,-15.43620911,14.18723774,14.19015900,5.47702022
0.11825900,14000.00000000,11484.28542238,1.42224944,-263.91793823,103.41936493,160.49856567,0.05789948,0.82318556,0.94210052,-16.24671935,-3.27493220,19.52165154,-16.24671935,-13.16161376,-15.79924011,-15.42120094,14.18723774,14.11986289,5.44984013
0.11827900,14000.00000000,11489.15635748,1.54253938,-263.91793823,103.41936493,160.49856567,0.05789948,0.82318556,0.94210052,-14.55789929,-5.99459136,20.55249065,-14.55789929,-15.32696494,-15.79924011,-15.73215352,14.18723774,14.11905209,5.45051501
0.11829900,14000.00000000,11494.06248317,1.66288047,-263.91793823,103.41936493,160.49856567,0.05789948,0.82318556,0.94210052,-12.84028410,-7.49385181,20.33413592,-12.84028410,-16.06649621,-15.79924011,-14.81771022,14.18723774,14.26326261,5.50325134
0.11831900,14000.00000000,11498.94684670,1.78327292,-242.55108643,26.12149811,216.42959595,0.02189511,0.58162969,0.97810489,-10.45318536,-10.65806690,21.11125226,-10.45318536,-18.34202497,-15.79924011,-15.72516024,14.18723774,14.08610308,5.43777322
0.11833900,14000.00000000,11503.83013223,1.90371642,-242.55108643,26.12149811,216.42959595,0.02189511,0.58162969,0.97810489,-8.37163312,-12.45967846,20.83131158,-8.37163312,-19.22056206,-15.79924011,-15.42931621,14.18723774,14.19332407,5.47821984
0.11835900,14000.00000000,11508.73990726,2.02421128,-199.21867371,-53.75928497,252.97796631,0.02896181,0.33200222,0.97103822,-5.94389231,-14.38955037,20.33344268,-5.94389231,-20.04732939,-15.79924011,-15.41802589,14.18723774,14.12479200,5.45173252
0.11837900,14000.00000000,11513.61209420,2.14475731,-199.21867371,-53.75928497,252.97796631,0.02896181,0.33200222,0.97103822,-3.31820614,-16.42411190,19.74231804,-3.31820614,-20.88069806,-15.79924011,-15.73304869,14.18723774,14.12392376,5.45239852
0.11839900,14000.00000000,11518.51973459,2.26535451,-199.21867371,-53.75928497,252.97796631,0.02896181,0.33200222,0.97103822,-1.47979634,-17.02893396,18.50873030,-1.47979634,-20.51768003,-15.79924011,-14.81734593,14.18723774,14.26924142,5.50555700
0.11841900,14000.00000000,11523.40544458,2.38600308,-137.76223755,-129.01504517,266.77728271,0.07860467,0.09682798,0.92139530,1.78672871,-19.11619955,17.32947084,1.78672871,-21.04191761,-15.79924011,-15.72932153,14.18723774,14.09053371,5.43949681
0.11843900,14000.00000000,11528.28987778,2.50670272,-137.76223755,-129.01504517,266.77728271,0.07860467,0.09682798,0.92139530,4.00518529,-19.82919806,15.82401277,4.00518529,-20.58439087,-15.79924011,-15.43309652,14.18723774,14.19782337,5.47996852
0.11845900,14000.00000000,11533.20075792,2.62745372,-63.65449524,-192.82235718,256.47683716,0.30107972,0.03198001,0.96801996,6.48017417,-20.46213551,13.98196134,6.48017417,-19.88630859,-15.79924011,-15.42218853,14.18723774,14.12848285,5.45317031
0.11847900,14000.00000000,11538.07373152,2.74825591,-63.65449524,-192.82235718,256.47683716,0.30107972,0.03198001,0.96801996,9.12216302,-21.08544209,11.96327906,9.12216302,-19.08068805,-15.79924011,-15.73865457,14.18723774,14.12732342,5.45372874
0.11849900,14000.00000000,11542.98221234,2.86910928,-63.65449524,-192.82235718,256.47683716,0.30107972,0.03198001,0.96801996,10.43133574,-20.57424151,10.14290577,10.43133574,-17.73455325,-15.79924011,-14.81927135,14.18723774,14.27292335,5.50698380
0.11851900,14000.00000000,11547.83584113,2.99001389,23.72119904,-240.06399536,216.34280396,0.57412875,0.02457625,0.97542375,13.70320578,-20.86922200,7.16601622,13.70320578,-16.18615233,-16.55818558,-15.99017615,13.54891872,13.93139054,5.37887899
0.11853900,14000.00000000,11552.64097956,3.11096896,23.72119904,-240.06399536,216.34280396,0.57412875,0.02457625,0.97542375,15.54984037,-20.26421050,4.71437013,15.54984037,-14.42139025,-16.55818558,-15.98411669,13.54891872,13.93850946,5.38160858
0.11855900,14000.00000000,11557.44494515,3.23197441,94.68199158,-259.51226807,164.83029175,0.79588121,0.05797651,0.94202352,17.31905767,-19.29244743,1.97338975,17.31905767,-12.27783682,-16.55818558,-16.14018507,13.54891872,13.79091953,5.32510891
0.11857900,14000.00000000,11562.17542643,3.35302973,94.68199158,-259.51226807,164.83029175,0.79588121,0.05797651,0.94202352,19.01401744,-18.09755030,-0.91646714,19.01401744,-9.91950298,-16.55818558,-16.50882323,13.54891872,13.68897929,5.28688198
0.11859900,14000.00000000,11566.90646030,3.47413454,94.68199158,-259.51226807,164.83029175,0.79588121,0.05797651,0.94202352,19.30065719,-16.47072660,-2.82993059,19.30065719,-7.87551725,-16.55818558,-15.67234567,13.54891872,13.74469792,5.30581447
0.11861900,14000.00000000,11571.59269509,3.59528873,162.18041992,-261.10522461,98.92480469,0.94092256,0.05907744,0.80914003,20.82184285,-14.64956169,-6.17228116,20.82184285,-4.89436020,-16.55818558,-16.57021300,13.54891872,13.52523356,5.22382783
0.11863900,14000.00000000,11576.26118050,3.71649182,162.18041992,-261.10522461,98.92480469,0.94092256,0.05907744,0.80914003,21.04462904,-12.73243954,-8.31218950,21.04462904,-2.55203255,-16.55818558,-16.27397651,13.54891872,13.58480659,5.24593115
0.11865900,14000.00000000,11580.94002093,3.83774391,217.35208130,-239.50163269,22.14955139,0.97588927,0.02411073,0.56921732,21.12543585,-10.49470270,-10.63073315,21.12543585,0.07853722,-16.55818558,-16.26024727,13.54891872,13.48682937,5.20805445
0.11867900,14000.00000000,11585.57577605,3.95904472,217.35208130,-239.50163269,22.14955139,0.97588927,0.02411073,0.56921732,21.15822886,-8.09805593,-13.06017293,21.15822886,2.86487959,-16.55818558,-16.56361951,13.54891872,13.47310997,5.20367624
0.11869900,14000.00000000,11590.24058392,4.08039420,217.35208130,-239.50163269,22.14955139,0.97588927,0.02411073,0.56921732,20.20874806,-6.13325272,-14.07549534,20.20874806,4.58545591,-16.55818558,-15.63820578,13.54891872,13.59655927,5.24852462
0.11871900,14000.00000000,11594.88007356,4.20179247,253.17720032,-195.39013672,-57.78707123,0.96725762,0.03274238,0.31941539,19.79454084,-3.07645861,-16.71808223,19.79454084,7.87599507,-16.55818558,-16.54498446,13.54891872,13.42082839,5.18342742
0.11873900,14000.00000000,11599.51793710,4.32323924,253.17720032,-195.39013672,-57.78707123,0.96725762,0.03274238,0.31941539,18.67439983,-0.76692994,-17.90746988,18.67439983,9.89609535,-16.55818558,-16.24128606,13.54891872,13.52355497,5.22217865
0.11875900,14000.00000000,11604.18002437,4.44473477,265.74774170,-132.88647461,-132.86126709,0.91524398,0.08475602,0.08480853,17.26444616,1.83903155,-19.10347771,17.26444616,12.09116336,-16.55818558,-16.22657098,13.54891872,13.45197855,5.19449458
0.11877900,14000.00000000,11608.80523863,4.56627889,265.74774170,-132.88647461,-132.86126709,0.91524398,0.08475602,0.08480853,15.71831961,4.61667267,-20.33499228,15.71831961,14.40585048,-16.55818558,-16.54079708,13.54891872,13.45348027,5.19602564
0.11879900,14000.00000000,11613.46555064,4.68787160,265.74774170,-132.88647461,-132.86126709,0.91524398,0.08475602,0.08480853,13.97265272,6.24555038,-20.21820310,13.97265272,15.27885520,-16.55818558,-15.61680193,13.54891872,13.59389339,5.24743007
0.11881900,14000.00000000,11618.10377359,4.80951307,253.82432556,-57.90490723,-195.91941833,0.96848309,0.31904715,0.03151694,11.75332752,9.50170745,-21.25503497,11.75332752,17.75741352,-16.55818558,-16.53398825,13.54891872,13.41989848,5.18303506
0.11883900,14000.00000000,11622.74160757,4.93120304,253.82432556,-57.90490723,-195.91941833,0.96848309,0.31904715,0.03151694,9.68036557,11.42728969,-21.10765526,9.68036557,18.78405922,-16.55818558,-16.23482665,13.54891872,13.52703818,5.22350405
0.11885900,14000.00000000,11627.40513248,5.05294178,218.47883606,22.61511993,-241.09396362,0.97872168,0.57067227,0.02127832,7.26539907,13.50313622,-20.76853529,7.26539907,19.78675877,-16.55818558,-16.22370576,13.54891872,13.45708801,5.19645892
0.11887900,14000.00000000,11632.03168634,5.17472911,218.47883606,22.61511993,-241.09396362,0.97872168,0.57067227,0.02127832,4.66712147,15.68686213,-20.35398360,4.66712147,20.80819198,-16.55818558,-16.54182330,13.54891872,13.45849020,5.19796369
0.11889900,14000.00000000,11636.69356890,5.29656505,218.47883606,22.61511993,-241.09396362,0.97872168,0.57067227,0.02127832,2.73179645,16.41136659,-19.14316304,2.73179645,20.52741726,-16.55818558,-15.61667015,13.54891872,13.59989649,5.24974695
0.11891900,14000.00000000,11641.33318888,5.41844979,162.89614868,101.26963806,-264.16577148,0.94485617,0.81646764,0.05514383,-0.51568101,18.69949471,-18.18381370,-0.51568101,21.29458804,-16.55818558,-16.53815161,13.54891872,13.42441612,5.18479244
0.11893900,14000.00000000,11645.97222230,5.54038301,162.89614868,101.26963806,-264.16577148,0.94485617,0.81646764,0.05514383,-2.80883685,19.54775541,-16.73891856,-2.80883685,20.95012099,-16.55818558,-16.23863423,13.54891872,13.53158867,5.22527283
0.11895900,14000.00000000,11650.63689286,5.66236503,92.11698914,170.79550171,-262.91250610,0.78786564,0.95177919,0.04822081,-5.36957278,20.34206981,-14.97249703,-5.36957278,20.38887468,-16.55818558,-16.22787976,13.54891872,13.46084845,5.19792366
0.11897900,14000.00000000,11655.26428857,5.78439565,92.11698914,170.79550171,-262.91250610,0.78786564,0.95177919,0.04822081,-8.09155672,21.13890229,-13.04734557,-8.09155672,19.73743940,-16.55818558,-16.54736006,13.54891872,13.46197160,5.19932505
0.11899900,14000.00000000,11659.92705796,5.90647489,92.11698914,170.79550171,-262.91250610,0.78786564,0.95177919,0.04822081,-9.51925013,20.69040453,-11.17115440,-9.51925013,18.39527962,-16.55818558,-15.61871108,13.54891872,13.60361347,5.25118800
0.11901900,14000.00000000,11664.53620910,6.02860280,5.56045532,226.07125854,-231.63171387,0.51737642,0.97677392,0.02322608,-12.89671965,21.23255167,-8.33583202,-12.89671965,17.07131428,-17.25958443,-16.78030287,12.94272232,13.27315277,5.12709452
0.11903900,14000.00000000,11669.09958458,6.15077862,5.56045532,226.07125854,-231.63171387,0.51737642,0.97677392,0.02322608,-14.85070246,20.74422085,-5.89351839,-14.85070246,15.37930592,-17.25958443,-16.75109288,12.94272232,13.28409957,5.13123570
0.11905900,14000.00000000,11673.66190389,6.27300229,-68.11837006,253.68466187,-185.56628418,0.28713009,0.95755303,0.04244694,-16.76092324,19.90719354,-3.14627030,-16.76092324,13.30992356,-17.25958443,-16.89558705,12.94272232,13.13855971,5.07544532
0.11907900,14000.00000000,11678.15320173,0.11208801,-68.11837006,253.68466187,-185.56628418,0.28713009,0.95755303,0.04244694,-18.61362603,18.86032185,-0.24669583,-18.61362603,11.03144180,-17.25958443,-17.26291538,12.94272232,13.04421460,5.04007775
0.11909900,14000.00000000,11682.64665688,0.23440603,-68.11837006,253.68466187,-185.56628418,0.28713009,0.95755303,0.04244694,-19.00545467,17.23654573,1.76890893,-19.00545467,8.93024427,-17.25958443,-16.41151655,12.94272232,13.10033184,5.05925100
0.11911900,14000.00000000,11687.09616650,0.35677095,-139.94715881,263.38375854,-123.43659210,0.07986361,0.92013639,0.11426064,-20.72905532,15.58358574,5.14546958,-20.72905532,6.02644917,-17.25958443,-17.31899593,12.94272232,12.88659009,4.97933674
0.11913900,14000.00000000,11691.52952487,0.47918229,-139.94715881,263.38375854,-123.43659210,0.07986361,0.92013639,0.11426064,-21.07203231,13.69139444,7.38063787,-21.07203231,3.64351700,-17.25958443,-17.01887919,12.94272232,12.94849462,5.00238209
0.11915900,14000.00000000,11695.97321810,0.60164018,-201.14480591,249.39170837,-48.24690247,0.03069115,0.96930885,0.34922844,-21.29257819,11.48579639,9.80678180,-21.29257819,0.96937953,-17.25958443,-17.00511579,12.94272232,12.85066612,4.96454828
0.11917900,14000.00000000,11700.37481391,0.72414432,-201.14480591,249.39170837,-48.24690247,0.03069115,0.96930885,0.34922844,-21.47425935,9.13411546,12.34014389,-21.47425935,-1.85100138,-17.25958443,-17.31192861,12.94272232,12.84006030,4.96133736
0.11919900,14000.00000000,11704.80565853,0.84669469,-201.14480591,249.39170837,-48.24690247,0.03069115,0.96930885,0.34922844,-20.55801343,7.09004912,13.46796430,-20.55801343,-3.68229104,-17.25958443,-16.37730345,12.94272232,12.96052141,5.00515748
0.11921900,14000.00000000,11709.21105226,0.96929140,-244.17605591,211.65582275,32.52022552,0.02517512,0.97482491,0.60162568,-20.32996820,4.08387592,16.24609227,-20.32996820,-7.02185888,-17.25958443,-17.29381866,12.94272232,12.78819555,4.94124496
0.11923900,14000.00000000,11713.61558806,1.09193415,-244.17605591,211.65582275,32.52022552,0.02517512,0.97482491,0.60162568,-19.26817957,1.72159738,17.54658219,-19.26817957,-9.13655924,-17.25958443,-16.98706898,12.94272232,12.89104132,4.98009393
0.11925900,14000.00000000,11718.04362342,1.21462323,-264.38784790,153.70269775,110.68515015,0.06448901,0.93551099,0.84589112,-17.93192750,-0.93950135,18.87142886,-17.93192750,-11.43784589,-17.25958443,-16.97266997,12.94272232,12.81822206,4.95192071
0.11927900,14000.00000000,11722.43543447,1.33735844,-264.38784790,153.70269775,110.68515015,0.06448901,0.93551099,0.84589112,-16.47382005,-3.76188241,20.23570246,-16.47382005,-13.85501209,-17.25958443,-17.29000309,12.94272232,12.82200842,4.95429895
0.11929900,14000.00000000,11726.86222139,1.46013979,-264.38784790,153.70269775,110.68515015,0.06448901,0.93551099,0.84589112,-14.68559816,-5.49674700,20.18234516,-14.68559816,-14.82583077,-17.25958443,-16.35689617,12.94272232,12.95854927,5.00433637
0.11931900,14000.00000000,11731.26660690,1.58296747,-259.78619385,81.10637665,178.67980957,0.04326457,0.75345743,0.95673543,-12.57650701,-8.81326931,21.38977631,-12.57650701,-17.43773652,-17.25958443,-17.28337823,12.94272232,12.78780749,4.94106498
0.11933900,14000.00000000,11735.67128915,1.70584119,-259.78619385,81.10637665,178.67980957,0.04326457,0.75345743,0.95673543,-10.49115759,-10.83001807,21.32117566,-10.49115759,-18.56250035,-17.25958443,-16.98101963,12.94272232,12.89479660,4.98152713
0.11935900,14000.00000000,11740.10084790,1.82876124,-230.77392578,0.70922089,230.06469727,0.01995978,0.50221634,0.98004019,-8.06986960,-13.00844778,21.07831738,-8.06986960,-19.68000304,-17.25958443,-16.97008313,12.94272232,12.82347821,4.95394380
0.11937900,14000.00000000,11744.49407362,1.95172744,-230.77392578,0.70922089,230.06469727,0.01995978,0.50221634,0.98004019,-5.47908089,-15.29164789,20.77072879,-5.47908089,-20.82062288,-17.25958443,-17.29113685,12.94272232,12.82712950,4.95628096
0.11939900,14000.00000000,11748.92247772,2.07473980,-230.77392578,0.70922089,230.06469727,0.01995978,0.50221634,0.98004019,-3.45438047,-16.09900076,19.55338124,-3.45438047,-20.58391235,-17.25958443,-16.35696617,12.94272232,12.96456130,5.00665830
0.11941900,14000.00000000,11753.32830420,2.19779851,-180.00579834,-79.95951843,259.96533203,0.04169673,0.25012648,0.95830327,-0.21622822,-18.51560159,18.73182981,-0.21622822,-21.50481455,-17.25958443,-17.28751892,12.94272232,12.79239981,4.94285132
0.11943900,14000.00000000,11757.73423324,2.32090326,-180.00579834,-79.95951843,259.96533203,0.04169673,0.25012648,0.95830327,2.14143861,-19.44786710,17.30642849,2.14143861,-21.22010246,-17.25958443,-16.98482100,12.94272232,12.89939391,4.98331420
0.11945900,14000.00000000,11762.16497628,2.44405436,-112.16638947,-153.31851196,265.48489380,0.14948004,0.06374645,0.93625355,4.77009001,-20.34146468,15.57137468,4.77009001,-20.73428747,-17.25958443,-16.97423514,12.94272232,12.82730592,4.95543450
0.11947900,14000.00000000,11766.55909679,2.56725162,-112.16638947,-153.31851196,265.48489380,0.14948004,0.06374645,0.93625355,7.55067486,-21.24214221,13.69146735,7.55067486,-20.16892888,-17.25958443,-17.29658215,12.94272232,12.83069090,4.95767277
0.11949900,14000.00000000,11770.98843349,2.69049505,-112.16638947,-153.31851196,265.48489380,0.14948004,0.06374645,0.93625355,9.06909677,-20.81833253,11.74923576,9.06909677,-18.80289432,-17.25958443,-16.35909675,12.94272232,12.96831927,5.00811577
0.11951900,14000.00000000,11775.36533751,2.81378472,-26.83525848,-214.11140442,240.94667053,0.41613981,0.02598116,0.97401881,12.50773197,-21.50777801,9.00004604,12.50773197,-17.61370043,-17.90919304,-17.51275626,12.36704540,12.64868254,4.88796147
0.11953900,14000.00000000,11779.69913118,2.93711988,-26.83525848,-214.11140442,240.94667053,0.41613981,0.02598116,0.97401881,14.52723363,-21.07266085,6.54542722,14.52723363,-15.94531058,-17.90919304,-17.46231524,12.36704540,12.66337211,4.89349439
0.11955900,14000.00000000,11784.03199849,3.06050048,48.51335526,-247.71116638,199.19779968,0.65160424,0.03446981,0.96553016,16.52437222,-20.30345719,3.77908497,16.52437222,-13.90406220,-17.90919304,-17.59634564,12.36704540,12.51984198,4.83840774
0.11957900,14000.00000000,11788.29622707,3.18392604,48.51335526,-247.71116638,199.19779968,0.65160424,0.03446981,0.96553016,18.47275464,-19.33546419,0.86270954,18.47275464,-11.66142104,-17.90919304,-17.96268440,12.36704540,12.43275409,4.80577661
0.11959900,14000.00000000,11792.56410227,3.30739624,48.51335526,-247.71116638,199.19779968,0.65160424,0.03446981,0.96553016,18.92409269,-17.68573688,-1.23835581,18.92409269,-9.49589989,-17.90919304,-17.09731818,12.36704540,12.48899956,4.82508613
0.11961900,14000.00000000,11796.78883208,3.43091098,123.21018982,-263.29995728,140.08978271,0.88503182,0.07980236,0.92019761,20.76908772,-16.12721522,-4.64187250,20.76908772,-6.63106571,-17.90919304,-18.01405888,12.36704540,12.28086804,4.74720829
0.11963900,14000.00000000,11800.99894280,3.55446979,123.21018982,-263.29995728,140.08978271,0.88503182,0.07980236,0.92019761,21.17545170,-14.22620284,-6.94924886,21.17545170,-4.20135134,-17.90919304,-17.71030531,12.36704540,12.34488532,4.77111067
0.11965900,14000.00000000,11805.21930886,3.67807281,188.51513672,-254.84925842,66.33412170,0.96183789,0.03816211,0.70729411,21.47013041,-12.01818866,-9.45194175,21.47013041,-1.48162334,-17.90919304,-17.69657899,12.36704540,12.24715474,4.73330146
0.11967900,14000.00000000,11809.39855532,3.80171975,188.51513672,-254.84925842,66.33412170,0.96183789,0.03816211,0.70729411,21.72923796,-9.67488441,-12.05435354,21.72923796,1.37378714,-17.90919304,-18.00666574,12.36704540,12.23956953,4.73122386
0.11969900,14000.00000000,11813.60720039,3.92541059,188.51513672,-254.84925842,66.33412170,0.96183789,0.03816211,0.70729411,20.80845986,-7.55067284,-13.25778701,20.80845986,3.29500390,-17.90919304,-17.06327073,12.36704540,12.35693507,4.77396876
0.11971900,14000.00000000,11817.79026294,4.04914544,236.53158569,-221.79010010,-14.74149323,0.97741842,0.02258158,0.45393285,20.67962650,-4.56213947,-16.11748703,20.67962650,6.67148302,-17.90919304,-17.98907424,12.36704540,12.18806161,4.71126516
0.11973900,14000.00000000,11821.97322310,4.17292402,236.53158569,-221.79010010,-14.74149323,0.97741842,0.02258158,0.45393285,19.62692642,-2.14476563,-17.48216079,19.62692642,8.85504923,-17.90919304,-17.67938826,12.36704540,12.29094659,4.75017867
0.11975900,14000.00000000,11826.17894209,4.29674659,262.06591797,-167.22261047,-94.84330750,0.94717550,0.05282447,0.20361468,18.30960060,0.56920227,-18.87880287,18.30960060,11.22831101,-17.90919304,-17.66530888,12.36704540,12.21692696,4.72153302
0.11977900,14000.00000000,11830.34910160,4.42061297,262.06591797,-167.22261047,-94.84330750,0.94717550,0.05282447,0.20361468,16.87997878,3.43272362,-20.31270241,16.87997878,13.70942811,-17.90919304,-17.98557945,12.36704540,12.22297160,4.72474992
0.11979900,14000.00000000,11834.55409302,4.54452318,262.06591797,-167.22261047,-94.84330750,0.94717550,0.05282447,0.20361468,15.02957285,5.25029504,-20.27986788,15.02957285,14.73984643,-17.90919304,-17.04377608,12.36704540,12.35559913,4.77339844
0.11981900,14000.00000000,11838.73638579,4.66847738,262.57373047,-96.47836304,-166.09536743,0.94653034,0.19850510,0.05346969,12.96566275,8.60919483,-21.57485758,12.96566275,17.42677079,-17.90919304,-17.97913209,12.36704540,12.18817295,4.71128093
0.11983900,14000.00000000,11842.91965556,4.79247531,262.57373047,-96.47836304,-166.09536743,0.94653034,0.19850510,0.05346969,10.84163702,10.68782529,-21.52946231,10.84163702,18.60065967,-17.90919304,-17.67370187,12.36704540,12.29495407,4.75171174
0.11985900,14000.00000000,11847.12697862,4.91651724,237.97659302,-16.34216309,-221.63442993,0.97876149,0.44893074,0.02123851,8.38803985,12.93066390,-21.31870375,8.38803985,19.77388163,-17.90919304,-17.66296797,12.36704540,12.22232260,4.72361186
0.11987900,14000.00000000,11851.29862484,5.04060300,237.97659302,-16.34216309,-221.63442993,0.97876149,0.44893074,0.02123851,5.77735595,15.27054378,-21.04789974,5.77735595,20.96846314,-17.90919304,-17.98681015,12.36704540,12.22820301,4.72677549
0.11989900,14000.00000000,11855.50528115,5.16473259,237.97659302,-16.34216309,-221.63442993,0.97876149,0.44893074,0.02123851,3.66884624,16.12070867,-19.78955491,3.66884624,20.73280034,-17.90919304,-17.04404427,12.36704540,12.36163409,4.77573070
0.11991900,14000.00000000,11859.68906024,5.28890621,190.55911255,65.54833984,-256.10745239,0.96527767,0.70483857,0.03472233,0.41925711,18.60301394,-19.02227105,0.41925711,21.72296842,-17.90919304,-17.98326269,12.36704540,12.19284202,4.71309707
0.11993900,14000.00000000,11863.87362277,5.41312355,190.55911255,65.54833984,-256.10745239,0.96527767,0.70483857,0.03472233,-1.99666997,19.56822866,-17.57155869,-1.99666997,21.44266623,-17.90919304,-17.67751567,12.36704540,12.29959616,4.75351635
0.11995900,14000.00000000,11868.08216638,5.53738492,124.77246857,141.36447144,-266.13693237,0.88991392,0.92448062,0.07551938,-4.68107392,20.50013525,-15.81906132,-4.68107392,20.96889792,-17.90919304,-17.66711383,12.36704540,12.22621045,4.72512582
0.11997900,14000.00000000,11872.25475489,5.66169013,124.77246857,141.36447144,-266.13693237,0.88991392,0.92448062,0.07551938,-7.50579255,21.43761186,-13.93181931,-7.50579255,20.42055061,-17.90919304,-17.99216968,12.36704540,12.23182895,4.72819183
0.11999900,14000.00000000,11876.46238143,5.78603918,124.77246857,141.36447144,-266.13693237,0.88991392,0.92448062,0.07551938,-9.08545294,20.99567230,-11.91021937,-9.08545294,18.99822541,-17.90919304,-17.04624966,12.36704540,12.36541129,4.77719610
0.12001900,14000.00000000,11880.61871010,5.91043215,40.47409058,205.61180115,-246.08589172,0.62648153,0.97051847,0.02948156,-12.55309799,21.73855088,-9.18545289,-12.55309799,17.85398190,-18.51197243,-18.19313377,11.82034016,12.05631878,4.66089384
0.12003900,14000.00000000,11884.73453049,6.03486832,40.47409058,205.61180115,-246.08589172,0.62648153,0.97051847,0.02948156,-14.59965393,21.29345981,-6.69380588,-14.59965393,16.15845538,-18.51197243,-18.12315579,11.82034016,12.07463454,4.66778448
0.12005900,14000.00000000,11888.84955583,6.15934765,-36.01190567,243.19770813,-207.18580627,0.38746279,0.96914947,0.03085050,-16.63395174,20.52417022,-3.89021848,-16.63395174,14.09565389,-18.51197243,-18.24768201,11.82034016,11.93305955,4.61338909
